osmid,y,x,street_count,highway,ref,junction,railway,geometry
2448287055,41.4010419,2.1091051,1,,,,,POINT (2.1091051 41.4010419)
2449580477,41.4019483,2.1095078,4,,,,,POINT (2.1095078 41.4019483)
2449582964,41.4029943,2.1082937,3,,,,,POINT (2.1082937 41.4029943)
2449582969,41.4023077,2.1075176,3,,,,,POINT (2.1075176 41.4023077)
2450895952,41.4314995,2.1455476,3,,,,,POINT (2.1455476 41.4314995)
2450895997,41.4277441,2.1439919,3,,,,,POINT (2.1439919 41.4277441)
2454108931,41.3998569,2.1960778,4,,,,,POINT (2.1960778 41.3998569)
2455217846,41.3520659,2.1572073,4,,,,,POINT (2.1572073 41.3520659)
2455470579,41.3523562,2.1572916,3,crossing,,,,POINT (2.1572916 41.3523562)
2456870302,41.4427227,2.1695399,3,motorway_junction,3,,,POINT (2.1695399 41.4427227)
2456870303,41.4426467,2.1696466,3,,,,,POINT (2.1696466 41.4426467)
2456870326,41.4414376,2.1668472,3,crossing,,,,POINT (2.1668472 41.4414376)
2456874969,41.4455371,2.1766271,3,crossing,,,,POINT (2.1766271 41.4455371)
2456874971,41.4452044,2.176837,3,crossing,,,,POINT (2.176837 41.4452044)
2456874973,41.4445129,2.1745328,3,motorway_junction,2,,,POINT (2.1745328 41.4445129)
2456927924,41.4405255,2.1635743,3,,,,,POINT (2.1635743 41.4405255)
2456928106,41.4081771,2.1245741,3,,,,,POINT (2.1245741 41.4081771)
2456928107,41.4088027,2.1256712,4,,,,,POINT (2.1256712 41.4088027)
2458217791,41.4111737,2.1574251,3,traffic_signals,,,,POINT (2.1574251 41.4111737)
2458217808,41.4127268,2.155474,1,,,,,POINT (2.155474 41.4127268)
2458217828,41.4119465,2.1560464,3,,,,,POINT (2.1560464 41.4119465)
2458217848,41.4112786,2.1575164,4,,,,,POINT (2.1575164 41.4112786)
2458217857,41.4120625,2.1568445,3,,,,,POINT (2.1568445 41.4120625)
2463014352,41.4095191,2.1551046,3,,,,,POINT (2.1551046 41.4095191)
2466611002,41.4030836,2.1154223,3,,,,,POINT (2.1154223 41.4030836)
2466611019,41.4057102,2.1144229,3,,,,,POINT (2.1144229 41.4057102)
2466611020,41.4059983,2.1148655,3,,,,,POINT (2.1148655 41.4059983)
2468906537,41.4254654,2.1764096,3,crossing,,,,POINT (2.1764096 41.4254654)
2468906560,41.4255957,2.1762358,3,crossing,,,,POINT (2.1762358 41.4255957)
2468906564,41.425509,2.1762403,3,,,,,POINT (2.1762403 41.425509)
2472128383,41.4148502,2.1463325,1,,,,,POINT (2.1463325 41.4148502)
2473393577,41.3972956,2.2061481,3,crossing,,,,POINT (2.2061481 41.3972956)
2473393628,41.3985132,2.204517,4,,,,,POINT (2.204517 41.3985132)
2473393632,41.398596,2.2046342,4,,,,,POINT (2.2046342 41.398596)
2473393641,41.3988556,2.2040399,3,,,,,POINT (2.2040399 41.3988556)
2473393657,41.3988958,2.2038595,3,,,,,POINT (2.2038595 41.3988958)
2473393679,41.3990376,2.2038179,3,,,,,POINT (2.2038179 41.3990376)
2473393700,41.3991287,2.2039472,3,,,,,POINT (2.2039472 41.3991287)
2473393709,41.3996894,2.2029791,3,,,,,POINT (2.2029791 41.3996894)
2473393741,41.3997728,2.2030825,3,,,,,POINT (2.2030825 41.3997728)
2473393744,41.3997522,2.2027143,3,,,,,POINT (2.2027143 41.3997522)
2473393756,41.3998862,2.2027002,3,,,,,POINT (2.2027002 41.3998862)
2473393779,41.3999419,2.2030317,3,,,,,POINT (2.2030317 41.3999419)
2473393781,41.3999834,2.2028916,3,,,,,POINT (2.2028916 41.3999834)
2473393788,41.4005658,2.2017091,3,,,,,POINT (2.2017091 41.4005658)
2473393790,41.4005484,2.2015807,3,,,,,POINT (2.2015807 41.4005484)
2473393793,41.4005765,2.2018099,3,,,,,POINT (2.2018099 41.4005765)
2473393823,41.400725,2.2016007,3,,,,,POINT (2.2016007 41.400725)
2473393838,41.4008157,2.2017194,3,,,,,POINT (2.2017194 41.4008157)
2473393839,41.4007954,2.2019075,3,,,,,POINT (2.2019075 41.4007954)
2473393849,41.4014458,2.2006534,3,,,,,POINT (2.2006534 41.4014458)
2473393853,41.4014908,2.2004504,3,,,,,POINT (2.2004504 41.4014908)
2473393875,41.4016127,2.2004112,3,,,,,POINT (2.2004112 41.4016127)
2473393884,41.40169,2.2007238,3,,,,,POINT (2.2007238 41.40169)
2473393894,41.401716,2.2005332,3,,,,,POINT (2.2005332 41.401716)
2473393899,41.4019235,2.2002568,3,,,,,POINT (2.2002568 41.4019235)
2473393905,41.4023016,2.199502,3,,,,,POINT (2.199502 41.4023016)
2473393908,41.4023155,2.199329,3,,,,,POINT (2.199329 41.4023155)
2473393922,41.4024007,2.1996477,3,,,,,POINT (2.1996477 41.4024007)
2473393932,41.4024479,2.1993089,3,,,,,POINT (2.1993089 41.4024479)
2473393938,41.4025379,2.1996456,3,,,,,POINT (2.1996456 41.4025379)
2473393954,41.4025545,2.1994401,3,,,,,POINT (2.1994401 41.4025545)
2473393967,41.4033167,2.1981649,3,,,,,POINT (2.1981649 41.4033167)
2473393976,41.4040694,2.197176,3,,,,,POINT (2.197176 41.4040694)
2473394000,41.4049281,2.1960521,3,,,,,POINT (2.1960521 41.4049281)
2473421338,41.4058122,2.1949399,3,,,,,POINT (2.1949399 41.4058122)
2473421343,41.4059148,2.1950644,3,,,,,POINT (2.1950644 41.4059148)
2473421347,41.4066794,2.193773,4,,,,,POINT (2.193773 41.4066794)
2480495525,41.4117464,2.1646861,4,,,,,POINT (2.1646861 41.4117464)
2480520707,41.4156297,2.1566479,3,,,,,POINT (2.1566479 41.4156297)
2481508957,41.4407349,2.1732051,3,,,,,POINT (2.1732051 41.4407349)
2482651061,41.4416123,2.1738279,3,,,,,POINT (2.1738279 41.4416123)
2482663903,41.4417389,2.1664185,3,,,,,POINT (2.1664185 41.4417389)
2482703292,41.3891531,2.1795205,3,,,,,POINT (2.1795205 41.3891531)
2482703305,41.3892755,2.1791554,3,,,,,POINT (2.1791554 41.3892755)
2486143412,41.4189539,2.132434,1,,,,,POINT (2.132434 41.4189539)
2494513766,41.3709983,2.1648026,1,,,,,POINT (2.1648026 41.3709983)
2494518756,41.3721787,2.158767,3,,,,,POINT (2.158767 41.3721787)
2495394055,41.371105,2.1584202,1,,,,,POINT (2.1584202 41.371105)
2495575748,41.3852581,2.1639821,3,,,,,POINT (2.1639821 41.3852581)
2495598155,41.3894252,2.1680684,4,,,,,POINT (2.1680684 41.3894252)
2496748819,41.3280481,2.1135804,1,,,,,POINT (2.1135804 41.3280481)
2497218265,41.3846427,2.1272135,4,,,,,POINT (2.1272135 41.3846427)
2497223449,41.3730954,2.1307149,4,,,,,POINT (2.1307149 41.3730954)
2498390691,41.3398732,2.1229604,3,,,,,POINT (2.1229604 41.3398732)
2501123851,41.3815524,2.1689517,3,,,,,POINT (2.1689517 41.3815524)
2501701062,41.3843961,2.1612511,3,,,,,POINT (2.1612511 41.3843961)
2501701155,41.3852213,2.1601412,4,,,,,POINT (2.1601412 41.3852213)
2501773162,41.3860552,2.1590196,3,,,,,POINT (2.1590196 41.3860552)
2505262700,41.4393221,2.156438,3,,,,,POINT (2.156438 41.4393221)
2505262717,41.4401781,2.1558858,4,,,,,POINT (2.1558858 41.4401781)
2505262735,41.4400841,2.1557653,3,,,,,POINT (2.1557653 41.4400841)
2505262744,41.4404447,2.1553403,3,,,,,POINT (2.1553403 41.4404447)
2505262805,41.4403277,2.1564317,1,,,,,POINT (2.1564317 41.4403277)
2505271482,41.4436676,2.1504309,1,,,,,POINT (2.1504309 41.4436676)
2505271505,41.4430294,2.1499881,3,,,,,POINT (2.1499881 41.4430294)
2505271509,41.4411058,2.1480224,3,,,,,POINT (2.1480224 41.4411058)
2505271514,41.4399199,2.151844,3,,,,,POINT (2.151844 41.4399199)
2505271562,41.4405964,2.14964,3,,,,,POINT (2.14964 41.4405964)
2505284838,41.4379684,2.1608242,3,,,,,POINT (2.1608242 41.4379684)
2505284839,41.4385514,2.1613785,1,,,,,POINT (2.1613785 41.4385514)
2507405102,41.382514,2.1422527,4,,,,,POINT (2.1422527 41.382514)
2507734017,41.3724518,2.1276371,3,,,,,POINT (2.1276371 41.3724518)
2508776477,41.4093988,2.2225373,3,,,,,POINT (2.2225373 41.4093988)
2509167399,41.4079449,2.1506771,4,,,,,POINT (2.1506771 41.4079449)
2509871324,41.3882478,2.1270199,4,,,,,POINT (2.1270199 41.3882478)
2510477873,41.377269,2.1469894,3,,,,,POINT (2.1469894 41.377269)
2510589068,41.3787307,2.1540544,4,,,,,POINT (2.1540544 41.3787307)
2510614158,41.3853771,2.1420972,3,,,,,POINT (2.1420972 41.3853771)
2510614164,41.3855042,2.1428173,5,,,,,POINT (2.1428173 41.3855042)
2510614172,41.3853454,2.1424506,3,,,,,POINT (2.1424506 41.3853454)
2510678721,41.387908,2.13032,3,,,,,POINT (2.13032 41.387908)
2511679138,41.3703152,2.143083,4,,,,,POINT (2.143083 41.3703152)
2511679139,41.3709758,2.1439597,4,,,,,POINT (2.1439597 41.3709758)
2513316044,41.3856409,2.1273842,3,,,,,POINT (2.1273842 41.3856409)
2521199755,41.3886513,2.1669348,3,,,,,POINT (2.1669348 41.3886513)
2524489382,41.3817524,2.1804827,1,,,,,POINT (2.1804827 41.3817524)
2525386221,41.3717454,2.162174,3,,,,,POINT (2.162174 41.3717454)
2529520245,41.3821508,2.1764674,3,,,,,POINT (2.1764674 41.3821508)
2533347689,41.4294487,2.1442642,3,,,,,POINT (2.1442642 41.4294487)
2535159267,41.4131111,2.1027063,1,,,,,POINT (2.1027063 41.4131111)
2540121387,41.4019593,2.1159852,3,,,,,POINT (2.1159852 41.4019593)
2540121396,41.402255,2.1154925,3,,,,,POINT (2.1154925 41.402255)
2540121493,41.4035354,2.118277,3,,,,,POINT (2.118277 41.4035354)
2540121494,41.4037361,2.1184865,3,,,,,POINT (2.1184865 41.4037361)
2540121495,41.4038119,2.1178265,3,,,,,POINT (2.1178265 41.4038119)
2540149361,41.4016464,2.1201865,3,,,,,POINT (2.1201865 41.4016464)
2540149363,41.4025209,2.1198318,3,,,,,POINT (2.1198318 41.4025209)
2544110805,41.4382382,2.2029595,3,,,,,POINT (2.2029595 41.4382382)
2544110806,41.4373057,2.2031294,3,,,,,POINT (2.2031294 41.4373057)
2547523141,41.3632866,2.140396,1,,,,,POINT (2.140396 41.3632866)
2548985998,41.3633686,2.1409778,1,,,,,POINT (2.1409778 41.3633686)
2548986000,41.3623968,2.1414836,3,,,,,POINT (2.1414836 41.3623968)
2558969940,41.3795585,2.1912174,4,,,,,POINT (2.1912174 41.3795585)
2560076882,41.3794452,2.1659191,3,,,,,POINT (2.1659191 41.3794452)
2560087403,41.3844395,2.1337005,4,,,,,POINT (2.1337005 41.3844395)
2565812032,41.4337946,2.1633457,3,,,,,POINT (2.1633457 41.4337946)
2574540159,41.4247035,2.1832063,3,,,,,POINT (2.1832063 41.4247035)
2574540162,41.4247247,2.1829788,3,,,,,POINT (2.1829788 41.4247247)
2574632147,41.4341898,2.1880637,3,,,,,POINT (2.1880637 41.4341898)
2578612972,41.4004112,2.2068543,4,,,,,POINT (2.2068543 41.4004112)
2578612975,41.4029746,2.2100244,4,,,,,POINT (2.2100244 41.4029746)
2578612978,41.4118035,2.2119132,4,,,,,POINT (2.2119132 41.4118035)
2578612979,41.4100917,2.2142011,4,,,,,POINT (2.2142011 41.4100917)
2579362580,41.4048134,2.1681091,3,,,,,POINT (2.1681091 41.4048134)
2579362585,41.4056588,2.1669819,3,,,,,POINT (2.1669819 41.4056588)
2582773742,41.3561278,2.1451227,3,,,,,POINT (2.1451227 41.3561278)
2582773743,41.3565689,2.1456518,3,,,,,POINT (2.1456518 41.3565689)
2582773744,41.3569656,2.1450129,1,,,,,POINT (2.1450129 41.3569656)
2588057862,41.3824261,2.1399498,3,,,,,POINT (2.1399498 41.3824261)
2589060116,41.4050202,2.1870323,3,,,,,POINT (2.1870323 41.4050202)
2590731984,41.4016928,2.1218262,5,,,,,POINT (2.1218262 41.4016928)
2593809553,41.4007288,2.1994247,4,,,,,POINT (2.1994247 41.4007288)
2593809554,41.399887,2.198314,4,,,,,POINT (2.198314 41.399887)
2593809556,41.4010957,2.1854138,3,,,,,POINT (2.1854138 41.4010957)
2606686453,41.4419653,2.1727252,3,,,,,POINT (2.1727252 41.4419653)
2606686471,41.4398327,2.1742958,3,,,,,POINT (2.1742958 41.4398327)
2606686492,41.4397307,2.1725734,3,,,,,POINT (2.1725734 41.4397307)
2606686529,41.4378123,2.1692277,1,,,,,POINT (2.1692277 41.4378123)
2606686537,41.4382302,2.1662462,1,,,,,POINT (2.1662462 41.4382302)
2606686550,41.4350614,2.1666431,3,,,,,POINT (2.1666431 41.4350614)
2606686554,41.4349829,2.1669021,3,,,,,POINT (2.1669021 41.4349829)
2606686558,41.4378668,2.1636624,1,,,,,POINT (2.1636624 41.4378668)
2606686560,41.4383328,2.1628388,3,,,,,POINT (2.1628388 41.4383328)
2606686562,41.4392321,2.1617907,1,,,,,POINT (2.1617907 41.4392321)
2606686566,41.4395381,2.1627725,3,,,,,POINT (2.1627725 41.4395381)
2606686567,41.439523,2.1631683,3,,,,,POINT (2.1631683 41.439523)
2610196546,41.3593114,2.1357056,3,,,,,POINT (2.1357056 41.3593114)
2620772655,41.3999872,2.1199639,3,,,,,POINT (2.1199639 41.3999872)
2625927687,41.3980048,2.1360683,1,,,,,POINT (2.1360683 41.3980048)
2627845567,41.4164547,2.188212,3,,,,,POINT (2.188212 41.4164547)
2628897485,41.4236004,2.153096,4,,,,,POINT (2.153096 41.4236004)
2628901268,41.4222604,2.1565954,3,,,,,POINT (2.1565954 41.4222604)
2630574142,41.421351,2.1501671,3,,,,,POINT (2.1501671 41.421351)
2630581373,41.4223049,2.1499264,1,,,,,POINT (2.1499264 41.4223049)
2650585622,41.4342266,2.1648268,3,,,,,POINT (2.1648268 41.4342266)
2650585624,41.4346216,2.1649812,3,,,,,POINT (2.1649812 41.4346216)
2650585625,41.4340201,2.1657311,1,,,,,POINT (2.1657311 41.4340201)
2650585626,41.4339178,2.1679788,1,,,,,POINT (2.1679788 41.4339178)
2650585628,41.4340319,2.1674926,3,,,,,POINT (2.1674926 41.4340319)
2650585629,41.4337743,2.1673815,3,,,,,POINT (2.1673815 41.4337743)
2650585630,41.4340978,2.1672188,3,,,,,POINT (2.1672188 41.4340978)
2650585631,41.4338398,2.1671135,3,,,,,POINT (2.1671135 41.4338398)
2650585632,41.4341568,2.1669609,3,,,,,POINT (2.1669609 41.4341568)
2650585633,41.433899,2.1668591,3,,,,,POINT (2.1668591 41.433899)
2650585634,41.4342181,2.1666999,3,,,,,POINT (2.1666999 41.4342181)
2650585635,41.4339615,2.1665973,3,,,,,POINT (2.1665973 41.4339615)
2650585636,41.4342795,2.1664383,3,,,,,POINT (2.1664383 41.4342795)
2650585637,41.4340244,2.1663336,3,,,,,POINT (2.1663336 41.4340244)
2650778307,41.4290202,2.1567069,3,,,,,POINT (2.1567069 41.4290202)
2650778313,41.4289621,2.1564966,3,traffic_signals,,,,POINT (2.1564966 41.4289621)
2650778327,41.4289651,2.1568686,3,traffic_signals,,,,POINT (2.1568686 41.4289651)
2650778329,41.4288908,2.1566549,4,,,,,POINT (2.1566549 41.4288908)
2655293351,41.3976998,2.2022859,3,,,,,POINT (2.2022859 41.3976998)
2655765586,41.424105,2.1634372,3,,,,,POINT (2.1634372 41.424105)
2655765587,41.4234977,2.1635986,3,,,,,POINT (2.1635986 41.4234977)
2657778372,41.4306749,2.1644119,3,,,,,POINT (2.1644119 41.4306749)
2665086493,41.4265904,2.163673,3,,,,,POINT (2.163673 41.4265904)
2665086494,41.4265769,2.1648169,3,,,,,POINT (2.1648169 41.4265769)
2665243611,41.4276518,2.1571929,3,,,,,POINT (2.1571929 41.4276518)
2665264307,41.4300285,2.1567192,3,,,,,POINT (2.1567192 41.4300285)
2665264314,41.4298331,2.159036,3,,,,,POINT (2.159036 41.4298331)
2665264315,41.4296634,2.159101,4,crossing,,,,POINT (2.159101 41.4296634)
2670313178,41.3700135,2.1339778,3,,,,,POINT (2.1339778 41.3700135)
2670313223,41.3710701,2.1345314,4,,,,,POINT (2.1345314 41.3710701)
2671070787,41.3699722,2.1340706,3,,,,,POINT (2.1340706 41.3699722)
2671247018,41.3701433,2.1327022,3,,,,,POINT (2.1327022 41.3701433)
2676998917,41.4257999,2.1749811,3,,,,,POINT (2.1749811 41.4257999)
2676998918,41.426897,2.1755204,4,,,,,POINT (2.1755204 41.426897)
2677000058,41.4274366,2.1736669,3,,,,,POINT (2.1736669 41.4274366)
2677447194,41.3956652,2.1880872,4,,,,,POINT (2.1880872 41.3956652)
2677447201,41.3965148,2.1870047,5,,,,,POINT (2.1870047 41.3965148)
2681806809,41.3944897,2.1091921,3,,,,,POINT (2.1091921 41.3944897)
2681810540,41.3933639,2.1070449,3,,,,,POINT (2.1070449 41.3933639)
2681810541,41.3937074,2.1064427,2,,,,,POINT (2.1064427 41.3937074)
2681810542,41.3943745,2.1071659,3,,,,,POINT (2.1071659 41.3943745)
2681810911,41.3938677,2.1066157,2,,,,,POINT (2.1066157 41.3938677)
2681819413,41.4056367,2.1382862,3,,,,,POINT (2.1382862 41.4056367)
2682207964,41.4059578,2.1137793,1,,,,,POINT (2.1137793 41.4059578)
2682341324,41.4046076,2.1228043,1,,,,,POINT (2.1228043 41.4046076)
2683383072,41.4091091,2.116323,1,,,,,POINT (2.116323 41.4091091)
2684144699,41.4417173,2.1815606,3,,,,,POINT (2.1815606 41.4417173)
2686522116,41.3751364,2.1498811,4,,,,,POINT (2.1498811 41.3751364)
2686563655,41.4411246,2.1744107,3,,,,,POINT (2.1744107 41.4411246)
2686563657,41.4421561,2.1759203,3,,,,,POINT (2.1759203 41.4421561)
2686563658,41.4438051,2.1769995,3,,,,,POINT (2.1769995 41.4438051)
2687171803,41.4375803,2.1859925,1,,,,,POINT (2.1859925 41.4375803)
2687171805,41.4380149,2.1882873,3,,,,,POINT (2.1882873 41.4380149)
2687171807,41.4393546,2.1886577,3,,,,,POINT (2.1886577 41.4393546)
2687171808,41.4396417,2.1886066,3,,,,,POINT (2.1886066 41.4396417)
2687171809,41.4352655,2.1917691,3,,,,,POINT (2.1917691 41.4352655)
2687171810,41.4348165,2.1921847,3,,,,,POINT (2.1921847 41.4348165)
2687171811,41.4347472,2.1919666,3,,,,,POINT (2.1919666 41.4347472)
2689486042,41.4387196,2.1954738,3,,,,,POINT (2.1954738 41.4387196)
2689486049,41.4391159,2.1954395,3,,,,,POINT (2.1954395 41.4391159)
2689685268,41.4269021,2.1710165,3,,,yes,,POINT (2.1710165 41.4269021)
2689685273,41.424029,2.1563273,2,,,,,POINT (2.1563273 41.424029)
2689711017,41.4254312,2.1544352,3,,,,,POINT (2.1544352 41.4254312)
2690159866,41.4107719,2.1727021,4,,,,,POINT (2.1727021 41.4107719)
2691045785,41.3736553,2.136442,3,,,,,POINT (2.136442 41.3736553)
2691045787,41.373735,2.1366564,3,,,,,POINT (2.1366564 41.373735)
2691105735,41.3740479,2.1475185,3,crossing,,,,POINT (2.1475185 41.3740479)
2691107011,41.3753554,2.1379521,3,,,,,POINT (2.1379521 41.3753554)
2692588225,41.3754041,2.1354993,4,,,,,POINT (2.1354993 41.3754041)
2697516077,41.4249127,2.1420524,3,,,,,POINT (2.1420524 41.4249127)
2704433481,41.3974257,2.1558101,1,,,,,POINT (2.1558101 41.3974257)
2704791825,41.4160587,2.148337,3,,,,,POINT (2.148337 41.4160587)
2706190119,41.4317285,2.1620276,1,,,,,POINT (2.1620276 41.4317285)
2706190120,41.4318079,2.1628405,3,,,,,POINT (2.1628405 41.4318079)
2706190138,41.4323334,2.1630964,3,,,,,POINT (2.1630964 41.4323334)
2706190156,41.432709,2.1600685,1,,,,,POINT (2.1600685 41.432709)
2706190189,41.4333322,2.1590279,4,,,,,POINT (2.1590279 41.4333322)
2706190190,41.4326991,2.1583768,4,,,,,POINT (2.1583768 41.4326991)
2706190196,41.4301649,2.1605024,3,,,,,POINT (2.1605024 41.4301649)
2706253140,41.4282265,2.1578188,3,,,,,POINT (2.1578188 41.4282265)
2706253150,41.4289389,2.1571286,3,,,,,POINT (2.1571286 41.4289389)
2706292285,41.440711,2.1631242,3,,,,,POINT (2.1631242 41.440711)
2706292286,41.4414141,2.1626517,3,,,,,POINT (2.1626517 41.4414141)
2706292292,41.4413111,2.1665098,3,traffic_signals,,,,POINT (2.1665098 41.4413111)
2706885261,41.4375902,2.1709868,3,,,,,POINT (2.1709868 41.4375902)
2706990655,41.4341807,2.1645539,3,,,,,POINT (2.1645539 41.4341807)
2706990669,41.4350399,2.1666879,3,,,,,POINT (2.1666879 41.4350399)
2706990672,41.4348665,2.167184,3,,,,,POINT (2.167184 41.4348665)
2706990676,41.4346427,2.1677628,4,,,,,POINT (2.1677628 41.4346427)
2707017763,41.4305464,2.1633517,3,,,,,POINT (2.1633517 41.4305464)
2707017764,41.4304556,2.1630178,3,,,,,POINT (2.1630178 41.4304556)
2707017770,41.4275574,2.1629044,3,,,,,POINT (2.1629044 41.4275574)
2707139547,41.4252109,2.15777,5,,,,,POINT (2.15777 41.4252109)
2707390543,41.4382037,2.1744872,3,,,,,POINT (2.1744872 41.4382037)
2708786158,41.4303605,2.1719639,4,,,,,POINT (2.1719639 41.4303605)
2708786214,41.4296144,2.1619632,4,,,,,POINT (2.1619632 41.4296144)
2708786228,41.4310382,2.1670448,3,,,,,POINT (2.1670448 41.4310382)
2709095307,41.4299882,2.1956414,3,,,,,POINT (2.1956414 41.4299882)
2709095334,41.4350749,2.1945063,3,,,,,POINT (2.1945063 41.4350749)
2709095335,41.4349498,2.19439,3,,,,,POINT (2.19439 41.4349498)
2709095336,41.435147,2.1945748,3,,,,,POINT (2.1945748 41.435147)
2709095344,41.4298485,2.1953569,3,,,,,POINT (2.1953569 41.4298485)
2713983941,41.4277649,2.1772585,4,,,,,POINT (2.1772585 41.4277649)
2742735015,41.4008952,2.1074294,1,,,,,POINT (2.1074294 41.4008952)
2742735113,41.4020186,2.1064878,3,,,,,POINT (2.1064878 41.4020186)
2742735137,41.4023119,2.108734,1,,,,,POINT (2.108734 41.4023119)
2742735175,41.4029922,2.1068565,1,turning_circle,,,,POINT (2.1068565 41.4029922)
2746283675,41.3978884,2.1300288,4,crossing,,,,POINT (2.1300288 41.3978884)
2749832743,41.4441057,2.1871974,4,,,,,POINT (2.1871974 41.4441057)
2749938625,41.4094379,2.1812185,4,crossing,,,,POINT (2.1812185 41.4094379)
2757833228,41.4345454,2.1840026,3,,,,,POINT (2.1840026 41.4345454)
2757833232,41.431487,2.1844331,3,,,,,POINT (2.1844331 41.431487)
2757843069,41.4304251,2.1855163,3,,,,,POINT (2.1855163 41.4304251)
2757843070,41.4310274,2.1853781,3,,,,,POINT (2.1853781 41.4310274)
2760236003,41.4148413,2.1857266,3,,,,,POINT (2.1857266 41.4148413)
2760236004,41.4144042,2.186789,3,,,,,POINT (2.186789 41.4144042)
2760236007,41.4087621,2.1836653,4,,,,,POINT (2.1836653 41.4087621)
2760236008,41.4092807,2.1843446,1,,,,,POINT (2.1843446 41.4092807)
2767286491,41.4015355,2.2007761,3,,,,,POINT (2.2007761 41.4015355)
2767286533,41.4054726,2.2067338,3,,,,,POINT (2.2067338 41.4054726)
2767355572,41.4232405,2.183093,4,crossing,,,,POINT (2.183093 41.4232405)
2781080535,41.3911712,2.1706121,3,,,,,POINT (2.1706121 41.3911712)
2781080542,41.3919334,2.1716265,3,,,,,POINT (2.1716265 41.3919334)
2810558860,41.4301572,2.1907441,3,,,,,POINT (2.1907441 41.4301572)
2810558864,41.4310335,2.1901069,3,,,,,POINT (2.1901069 41.4310335)
2810558865,41.431334,2.1916318,3,,,,,POINT (2.1916318 41.431334)
2810558866,41.4297001,2.1916711,3,,,,,POINT (2.1916711 41.4297001)
2810558868,41.4274809,2.1948,2,,,,,POINT (2.1948 41.4274809)
2815387253,41.4341547,2.165785,1,,,,,POINT (2.165785 41.4341547)
2815387254,41.4344246,2.1649033,3,,,,,POINT (2.1649033 41.4344246)
2815387255,41.4343404,2.1652735,4,,,,,POINT (2.1652735 41.4343404)
2815387256,41.4342169,2.1658085,1,,,,,POINT (2.1658085 41.4342169)
2815411492,41.43448,2.1667006,3,,,,,POINT (2.1667006 41.43448)
2815411493,41.4345457,2.1664191,3,,,,,POINT (2.1664191 41.4345457)
2815411494,41.4344135,2.1669856,3,,,,,POINT (2.1669856 41.4344135)
2819073400,41.3957331,2.1696043,3,,,,,POINT (2.1696043 41.3957331)
2828177967,41.3753524,2.1543224,3,,,,,POINT (2.1543224 41.3753524)
2844600654,41.4641516,2.1854987,3,,,,,POINT (2.1854987 41.4641516)
2845227568,41.3550711,2.1387288,4,traffic_signals,,,,POINT (2.1387288 41.3550711)
2850693122,41.3787576,2.1755509,3,,,,,POINT (2.1755509 41.3787576)
2852358816,41.4194541,2.1553294,2,,,,,POINT (2.1553294 41.4194541)
2868282080,41.4187908,2.1777056,3,,,,,POINT (2.1777056 41.4187908)
2869959974,41.4184871,2.1741536,3,,,,,POINT (2.1741536 41.4184871)
2869959975,41.4183277,2.1741743,3,,,,,POINT (2.1741743 41.4183277)
2869959976,41.4180038,2.1750582,3,,,,,POINT (2.1750582 41.4180038)
2869959981,41.4173157,2.175253,4,,,,,POINT (2.175253 41.4173157)
2869959982,41.4167709,2.1746077,4,,,,,POINT (2.1746077 41.4167709)
2869959983,41.4168001,2.1762819,3,,,,,POINT (2.1762819 41.4168001)
2869959984,41.4179189,2.1770817,4,,,,,POINT (2.1770817 41.4179189)
2869959985,41.4163147,2.1759157,4,,,,,POINT (2.1759157 41.4163147)
2869959988,41.4159032,2.1793539,3,,,,,POINT (2.1793539 41.4159032)
2869959989,41.4155209,2.1789721,3,,,,,POINT (2.1789721 41.4155209)
2869959990,41.4157824,2.1796818,3,,,,,POINT (2.1796818 41.4157824)
2869959995,41.4153332,2.1792144,3,,,,,POINT (2.1792144 41.4153332)
2869959997,41.4142863,2.1711913,3,,,,,POINT (2.1711913 41.4142863)
2869959998,41.4140844,2.1713989,4,,,,,POINT (2.1713989 41.4140844)
2869959999,41.4138728,2.1717312,3,,,,,POINT (2.1717312 41.4138728)
2880318074,41.3523666,2.140916,1,,,,,POINT (2.140916 41.3523666)
2880318085,41.3503193,2.1382374,2,,,,,POINT (2.1382374 41.3503193)
2881600611,41.4117475,2.1648782,4,,,,,POINT (2.1648782 41.4117475)
2888259002,41.3684117,2.1405567,4,,,,,POINT (2.1405567 41.3684117)
2888571936,41.3699111,2.1425518,3,,,,,POINT (2.1425518 41.3699111)
2888571939,41.3701045,2.1423577,4,,,,,POINT (2.1423577 41.3701045)
2888571940,41.3711616,2.1437758,4,,,,,POINT (2.1437758 41.3711616)
2888571942,41.3718487,2.1446871,3,,,,,POINT (2.1446871 41.3718487)
2888571943,41.3729272,2.1461368,4,,,,,POINT (2.1461368 41.3729272)
2888610566,41.368813,2.1410948,3,,,,,POINT (2.1410948 41.368813)
2891400538,41.3684919,2.1404531,4,,,,,POINT (2.1404531 41.3684919)
2914411511,41.3983177,2.1333029,4,,,,,POINT (2.1333029 41.3983177)
2914602299,41.435301,2.1917491,3,,,,,POINT (2.1917491 41.435301)
2914607801,41.4352732,2.1908755,3,,,,,POINT (2.1908755 41.4352732)
2914607831,41.4381199,2.191108,3,,,,,POINT (2.191108 41.4381199)
2914607832,41.4381451,2.1921659,3,,,,,POINT (2.1921659 41.4381451)
2915525921,41.3666445,2.1369761,3,,,,,POINT (2.1369761 41.3666445)
2917908492,41.387761,2.1431572,4,,,,,POINT (2.1431572 41.387761)
